V1	V2	V3	V4	V5	V6
0.431271054014512	0.243794072277666	0.0198684493412706	-0.33764553542196	-0.157043083530612	0.419838211993628
-0.503076429586845	-0.668844974491161	-0.846340238175601	-1.20263149549234	-1.85733782960113	-1.39524057689733
0.606609302765614	0.460776726082411	0.137613177142459	-0.320137620609933	0.14722418659853	0.676505009319674
0.527889232074421	0.35088274695192	0.182704969178076	-0.268910186855662	0.423005927998125	0.942728823083814
0.209935215928692	0.0807523152524043	-0.341903219385832	-0.790092945077655	0.144535434180653	0.653488968388825
-0.195437788334053	-0.354041287920366	-0.9909988547566	-1.36234115113449	-1.01068747777437	-0.50213645614116
0.651564388051721	0.477008107255138	0.281898942900577	-0.0774641608625687	1.06168015906229	1.57368746962186
0.619552382903061	0.53782549133508	0.265643144574752	-0.213289865582086	0.304081291532433	0.799832107362434
0.0241802560314071	-0.129457575191967	0.583446184347638	0.232937174293113	0.451858052590201	0.962838068245095
-0.0112072994228372	-0.193803873715897	-0.100675076056113	-0.498602626191238	-0.3693530760583	0.162637364515602
0.515354175170053	0.353940309569537	-0.975487328695509	-1.3852383535463	-0.298342359039168	0.250216000553686
-0.0889565026174511	-0.262012954908719	-1.29796240497346	-1.68410591358263	-2.14017469720973	-1.6130951560708
-0.0770999323488155	-0.180246343269974	0.172234026542917	-0.177444556766878	-0.25115079170209	0.273166985050899
0.348048188244381	0.188319229665854	-0.663133396242089	-1.08117995564425	-0.14399369752306	0.36277920564507
0.713759104749227	0.535695368240518	-0.327201675970454	-0.706850921023445	-0.342081811227386	0.244979792369582
0.0379235286181345	-0.0948321068445525	-0.377565035144491	-0.755902068232358	0.158542974939066	0.694490963224131
-0.106501080328154	-0.21232200168922	-0.0459976886006615	-0.453806689638667	-0.0961502566798605	0.520840088216061
1.06745054383916	0.982399897726542	0.0784065419713298	-0.30937014710541	-0.0965111443594801	0.377578250352151
0.350210488976918	0.184270221184834	0.0847100852401192	-0.230366527802474	0.322283711190687	0.808177438836335
0.992271431054298	0.781771667076488	0.501196144918883	0.1250451664091	-0.144652214390833	0.457654863353231
-0.340139865457593	-0.511358939845191	-0.520244755420677	-0.89064152561484	-1.52106605322637	-1.04763198983348
0.0186498953161571	-0.147658463086665	0.365291783044089	-0.0238785822082094	0.261348839194752	0.851378379146159
0.79174932957789	0.621679159667491	0.171677245440759	-0.306258581782467	0.562242621682893	1.06183554651651
0.0782508161990737	-0.0665747493792635	-0.971096872301094	-1.31679415103517	-1.78402060965609	-1.27485528612454
0.217708493095857	0.0518277678971831	0.200842553849908	-0.209362759472396	1.92992022779868	2.51707440445526
0.138284726470792	0.0198767306861649	-0.0577045435225038	-0.520719344156006	0.367884892067045	0.837864744367697
0.177857007652097	0.0334963485674067	0.517689504113468	0.121883706679458	1.01291276271105	1.51575372774009
0.114461270774562	0.0155916272716038	0.293132294617778	-0.0610430745514289	0.0149860348876441	0.510650862750837
1.20767142351712	0.998946223345666	-0.330356996626896	-0.806657236428518	-0.887919084138671	-0.304931423499243
0.92876554248165	0.829838922639155	0.397446221715407	0.0194132395054037	0.47092229815364	0.98177925325273
-0.173422697158809	-0.311375098027289	-1.6659709824361	-2.04664009954564	-1.63068588312853	-1.12617472662382
1.02451856640673	0.845483643928794	0.380447956357001	-0.069787086871974	0.329025873784099	0.928053477517643
0.595895659469551	0.488578025501381	0.445833216365829	0.0388619967439244	0.534451174257187	1.08008557082125
0.479530199210706	0.288427515287874	-0.277297893622959	-0.669553617239922	-0.254452289142541	0.384435719128257
0.507628139390635	0.452611646725045	0.0435510691175312	-0.378656209959262	-0.314810650551393	0.168192682773886
0.0519035529699961	-0.0416997815736186	-0.564779418919282	-0.983322614731367	-0.802664378974682	-0.349040742348023
0.846972815924399	0.69279977978875	0.228017697779805	-0.161707930847688	1.01685254302961	1.49933960133672
0.000988349239064867	-0.133642272328076	-1.06489872048281	-1.42583803656161	-1.12999071027314	-0.681254844679672
0.114368790574465	0.0497869047240209	0.381598784860392	-0.0791328607981153	-0.338950538368251	0.266740982907712
0.444271798531594	0.248598239333549	-0.0427463832573775	-0.42185665237945	0.529014989989286	1.11088486689686
0.0518707618798485	-0.135694480223459	-0.606993029935558	-0.988428213282332	-0.790991400552886	-0.242444166949305
0.597462526881902	0.453182667574104	0.106198358644546	-0.294520766561034	-0.262935194964644	0.320986005758606
0.977697631807853	0.825215479094863	-0.405072024417006	-0.834248754910348	0.929850365945718	1.41885158696474
0.548294349247321	0.402826023000057	0.623088912243492	0.166785072616069	0.753149133950986	1.26095970557793
0.702418091922356	0.541414655982069	-0.33491273241087	-0.788418452378692	-0.699679976944659	-0.146662899836238
0.343052236837675	0.215604682252961	0.605914985630076	0.214855141847665	0.379688744721479	0.885148449976015
-0.0130893905333451	-0.138626173839445	-0.457683449127404	-0.920549452429081	-0.0429121656035124	0.414159440666293
0.23988239217617	0.13737175286401	-0.260621160704249	-0.70098884584088	-0.301178653598622	0.274848781152401
-0.32393984669268	-0.46468124566147	-0.268678444652455	-0.561712357677077	-0.412595202062864	0.113677886985487
0.431378116942435	0.293649437990293	-0.381983791334734	-0.823787245565163	0.132332973806645	0.684408831093696
-0.863967520806591	-1.0733645851352	0.062516172982116	-0.345087462731075	-0.554676051166458	0.0454386490000664
0.658665827115834	0.498197971952788	0.342295392580556	-0.0585083900040072	0.744214561652248	1.27542097780296
-0.59740931988105	-0.71281662788823	-0.143912551356546	-0.378757139274541	-1.62172579319805	-1.06005854890594
0.135686951061514	0.0710443648646492	0.283635413873765	-0.126275927964173	0.846993726511379	1.41541753620537
0.0478899975501282	-0.099371448262032	-0.496705582600142	-0.88320068896401	-0.543179892773442	-0.0840847047257245
-0.288757452600396	-0.401328280420304	0.152715753168515	-0.220037794417742	-0.398332719533413	0.0906283996781801
0.771118786850516	0.631045993033618	0.431612500934103	0.0693247269485308	-0.832893832141702	-0.308514241611832
0.932871375340962	0.748159159539621	-0.46483274306742	-0.874800770850226	-0.261304202980964	0.318887346461502
-0.0936567729475835	-0.230201492798464	0.474635354357797	0.118405802268884	-0.37828833063546	0.0767928680243883
1.3969679142751	1.23553358643872	1.77014868885328	1.37567677836969	0.662779587950953	1.20340050864277
0.761248004123095	0.63874774817552	0.578434186487166	0.133944147822562	1.88602751218682	2.39605643490587
-0.42021205782857	-0.616326901371898	-1.98628353777001	-2.40715569935329	-2.49646118172421	-2.00765344606788
0.320116312836701	0.151460742544909	-0.906448340088492	-1.3544539211541	-0.413554422251515	0.195354025269942
-0.216992557606896	-0.395577120108637	-1.48040630073338	-1.86768792139717	-2.08139142483991	-1.55842429408861
-0.283764999761161	-0.425016513595438	-1.44499037097374	-1.78173565822873	-1.69797739780776	-1.23217425635531
-0.417364269075664	-0.558811247529993	0.287947139326278	-0.0679279477573815	-0.374823696460898	0.11013895290016
-0.83114959169774	-0.934638728765129	-0.784241711092583	-1.13783661556698	-1.09850681939274	-0.598567187819561
-0.556468784929347	-0.777747027396199	-1.75691375231357	-2.13834905414502	-1.98816441130866	-1.43599778298221
-0.193555192029367	-0.338154112323767	-0.573904910540912	-1.06002331266221	0.111792632872102	0.652367792954973
0.0727762958297926	-0.0611995405381685	-0.145773657333819	-0.557704669507793	0.0705600108223984	0.568237420227181
0.409648485836649	0.2741694695234	-0.381956667798729	-0.74937155712902	-1.31348696861096	-0.878690591569672
0.288208149829221	0.178191249226711	-0.668736227829689	-1.01488436963749	-1.35207482994281	-0.81474171399099
0.815585340511164	0.610783336756983	0.506187017151713	0.0668539449115756	-0.0673844151471372	0.51150950891687
-0.13853764066809	-0.266015706252434	-0.787010807267465	-1.20051188828547	0.00581806298525152	0.535448968319073
0.0941712366047819	-0.0346749244456874	-0.441156972405828	-0.865677435950293	0.069978683836154	0.575100718687283
0.179465379678918	0.0447224107959488	-0.432356645315818	-0.860784363439377	-0.525545584527551	-0.0226354445831605
-0.223928682479487	-0.420752943450454	-0.537505220082333	-0.727183104685218	-1.01705360496372	-0.332010626048483
-0.231654734289635	-0.385090527634186	-0.790185546861079	-1.2173696462872	-1.17050000369097	-0.636022427149186
0.447865243167512	0.311108712123047	-0.21559089689666	-0.614984260829325	-0.278768720077087	0.236590665868219
0.630759328973244	0.471869739825481	-0.0725651895263372	-0.58851987656693	-0.970891935670897	-0.293805511763109
0.747000041306651	0.573017507178992	-0.225139708937053	-0.750144309582672	-0.00852738881885576	0.602769327829675
0.419541832895338	0.255311733141949	-0.419041437195005	-0.924573503167554	0.0985634905363407	0.608224788643205
1.11486841367189	0.999241191178922	-0.00411126587899906	-0.358979717235463	-0.756556606265736	-0.292523423537354
0.121083099930554	-0.0541239888934083	0.309961440698105	-0.0915058787568336	0.998910384374598	1.49901436954787
-0.269615752521273	-0.402802912406064	0.195157141855916	-0.213233965477595	0.41455798567162	0.921163075252274
0.126936726344386	-0.0198980181173443	-0.541275655648346	-1.08440344198826	-1.39407577005155	-0.838174461506599
0.45698655958823	0.265138294394669	0.539380774175373	0.0552271949763036	-0.109861806504298	0.456230378965013
0.784899647108005	0.550266789573687	0.190130420023497	-0.247181751043321	1.15759929998796	1.79167522972539
0.82330771659499	0.736253298910674	0.82196948142072	0.391696390180309	0.812081697362828	1.36935611230132
0.329483329285676	0.184229729029789	-0.781967345123956	-1.09901520184945	0.582690066909897	1.10888878932115
0.917336991103077	0.731639083570445	0.241419005331637	-0.20663815578602	-0.224105815656789	0.353067892349519
-0.494471175218418	-0.662473529129372	-0.147116348866401	-0.46876679339256	-0.80789928224626	-0.323120960281518
-0.615198404029044	-0.741474435055835	0.314916903502454	-0.0338226519751525	-0.0438172420620731	0.516026790714151
0.373190461243637	0.198456337268218	-0.21891075011536	-0.664776671788824	-0.365476166299796	0.18954287422925
0.0453607100383954	-0.0830042862398176	-0.806130099892828	-1.12029830489155	0.0596365651571952	0.588494720561345
0.764424768101414	0.609463681552341	-0.824348853650733	-1.33194612164038	-0.801425394289183	-0.26216792558027
0.429424255496656	0.329129008492786	0.622888964458152	0.174080358492591	0.0387463934613123	0.570078870192429
0.750265843599099	0.565774550554215	0.24407484566493	-0.174813689380148	-0.0704649198788623	0.487649167703803
0.213347267565757	0.0761039155869237	-1.27922312209272	-1.62378025734971	-1.48837719999257	-1.04003796107865
-0.283719151481827	-0.388839711650734	-1.11387242827827	-1.45474666061196	-1.25024487713019	-0.7521544498918
0.509780745422196	0.376731273983379	0.584090843743273	0.217738719690558	0.375414775987627	0.872207833719265
0.181405147339443	0.0236750366938706	-0.860431007537583	-1.32814546544694	-1.02212003625241	-0.456671762129199
0.705416435899844	0.540239180376295	0.523842885015704	0.0598401821655736	1.93147862858973	2.40753183894552
-0.171245723715197	-0.314333530154628	0.234573894124223	-0.0630917146152269	-0.316475605353826	0.288672972973094
0.23254480547907	0.0350280051982015	0.000140705310579799	-0.446519826357666	-0.00661022494957745	0.577295130815091
-0.62870412988673	-0.7710729939171	-0.20211434600965	-0.62045962703048	-0.430874189167602	0.124775654035793
0.804883409498802	0.627469333189535	0.484298525754108	0.108651360230411	-0.206765635961253	0.350798982298229
0.248913936858627	0.0973581525158989	-0.860644054876963	-1.21782116893222	-1.2957753421794	-0.742572873857499
0.291284563358922	0.0940564180034248	0.323231426337461	-0.0370889988738531	0.00488935423654189	0.608842837633411
0.789091265591026	0.580592158080428	0.127704857847938	-0.288376828183978	-0.00023333594926689	0.592163023403992
0.0986160167220155	-0.0784563810044184	-0.384131861542741	-0.778339525230836	-0.736347650098783	-0.231845560261344
0.534239141562278	0.383268711386009	-0.351503075029246	-1.00196787352638	-1.52351263783598	-0.722931528265777
-0.517511166063713	-0.70273544664148	-1.93067063462982	-2.328154065958	-2.59690054985241	-2.09257811505775
0.061823121125511	-0.0882234130351655	-0.134657322365648	-0.462588367518636	-0.36510394047137	0.186708960266714
0.0739573599167886	-0.0797346212822801	-0.300458464633618	-0.667223816315954	0.196902291100917	0.730991745483217
-0.763516805818341	-0.942600472745825	-0.821068828248769	-1.17254614350058	-1.29916145752718	-0.754908900180783
0.238363928535684	0.0715188619728075	0.32189168239017	-0.0913898304083547	-0.0405199969785226	0.556807544647437
0.349315379717953	0.2673637154824	0.241872984785604	-0.0852923114741637	0.658712956489963	1.26935098909705
0.700206741147151	0.488049660438372	0.210933825233665	-0.198828677983183	-0.821014779953611	-0.17771884291584
-0.449534958132813	-0.595963127247134	-0.419924382076121	-0.796268243909915	-0.345532074447344	0.262387183553146
0.374519227770785	0.233204951312804	0.133397428953057	-0.277448893901779	-0.355462885966587	0.147433508407041
-1.02416670866945	-1.17853649183142	-0.524799003594212	-0.945723554710792	-1.55835432399699	-1.02021900387747
-0.274299224452381	-0.356178311108143	-0.26608942500911	-0.64899643614621	0.328895527104833	0.818749855839753
-0.193963494461933	-0.372408279854241	-0.620901957449632	-1.01713355082689	-0.293110000870676	0.216766287557788
-0.46798564468336	-0.563783930662601	-0.301173503223941	-0.65584002091439	-0.532829224459213	-0.0424965576633453
0.201758490684702	0.0846496817739766	-0.0385749587856246	-0.418656551648684	0.0960403259504182	0.582484209004986
0.00266984442421552	-0.091684217885711	-1.38847171375749	-1.87756946075523	-1.77363405773057	-1.21171835076512
-0.58702035498428	-0.68538509777019	-0.0521221978377279	-0.327624217823601	-1.98403941544071	-1.44620521659222
-0.00408054104314186	-0.135131118853426	-0.113832743522849	-0.555580264669709	-0.574531517865984	-0.0400368916442463
0.608391297310001	0.438833615050577	-0.0457011142593488	-0.423438951237393	-0.579306341505033	-0.0343526791589774
-0.20557986810547	-0.398349094307576	0.0411847938677524	-0.495549191406442	-1.18097726365074	-0.594954476337807
-0.933438013316863	-1.13157960638996	-0.631730404336918	-1.04307407802621	-1.47582635374213	-0.804273819825844
0.0744982188894387	-0.0791198847905803	-0.0840227410257741	-0.500604199678872	-0.577020250959805	-0.0356727866960868
-0.697567973975491	-0.782401039408501	0.0235430829752484	-0.231158867945285	-1.70970925873421	-1.17104513368374
0.549492522266324	0.359203651024772	-0.582394154366637	-0.951206019665801	-0.760718305921666	-0.163960200759876
0.948670163695603	0.781552077470473	0.514791729014672	0.0505403547429459	-0.534526127932655	0.0758131283402655
0.369340343024647	0.180999697628218	0.278613897490703	-0.202788553280883	0.102648215832012	0.662436815255295
-0.239481444718021	-0.381566334128667	0.228447928142747	-0.120033791444371	-1.03144957470479	-0.434861814582358
0.704481044343317	0.568763548114599	-0.118904193235512	-0.486873606214329	0.542828016336176	1.0655015564657
-0.558705694143553	-0.739507661408052	-0.423114504582479	-0.809267547463191	-1.09185389006772	-0.503682874252032
0.694560200358701	0.536292362654512	-0.0528394586555946	-0.52567302203593	1.00860534808832	1.57025195799961
-0.0968001801310883	-0.27084656145399	0.566405405816263	0.149852454412673	0.630640609185521	1.1701635519241
-0.357104523361904	-0.442037120945079	0.360647529188733	-0.111727373244181	0.578499960197182	1.13042631473787
-0.154843532287296	-0.23438796202568	0.00536279341608371	-0.346337808785046	0.0513665746967002	0.482650619107627
0.594830466121451	0.370525858995394	-0.428668221136006	-0.894198199214453	0.733868846014034	1.35840123973679
-0.477702298755609	-0.635780991708579	-0.141740124134249	-0.487817411169145	-1.34387171517812	-0.7651470965463
-0.108022256372131	-0.15197756581926	-0.413104991353402	-0.754360785982021	0.468014241674535	0.93319512876997
1.38368150250328	1.18873257021528	-0.335037762983524	-0.755944984438057	-0.80167856422228	-0.159819990734962
0.694281171470427	0.597509204306122	-0.637560557201718	-1.06133570408416	-0.862812311924804	-0.400669088181915
0.438821113668934	0.442069726683803	-0.167069878548925	-0.535180159900726	0.2227982190604	0.555057275428974
1.32825834324419	1.14505025765774	0.151682648338338	-0.495378274855415	0.502545361755032	1.29529753366511
0.829487148155959	0.655542711659664	1.06625085351414	0.559616410223165	1.43243211279571	2.09796536819608
-1.18319733726627	-1.19576667805616	-1.7827872551842	-2.09373426379377	-2.46254707000569	-2.0849039675472
-0.459169941999741	-0.333247998554735	-0.306739583274848	-0.694026031054328	-0.803600725241545	-0.585920832946689
1.4420667640381	1.26150060199701	1.11371225519214	0.591623765307239	2.04065140561875	2.53314146087026
0.234519525260415	0.0911381760494325	0.728972812025389	0.290466928939235	0.469517442940979	1.09862552622414
0.520561745720571	0.351593334188991	0.672741233226431	0.302225753039393	0.12426220982081	0.680409018259942
0.685031363798801	0.654897495690965	0.757872379094989	0.483390185036274	2.37254061290746	2.7860201060968
0.0385216234031135	-0.0314592332024087	-1.05453882036402	-1.41911019169272	-0.44452772886029	0.054619843151904
0.465347151146971	0.434392210291653	-0.645041683643625	-0.983800970033544	-0.487173543392758	0.00758373175466343
0.722379888149125	0.532355449513458	-0.151286804759156	-0.538253758281857	1.39390900791745	2.08156914976808
-0.0798357163131957	-0.104115316627932	-1.19464975085556	-1.55714393045218	-2.07464604038419	-1.63879819712902
-0.0244759407365422	-0.049590256286181	-0.695477807738444	-1.0062119942558	-1.37227780557442	-0.912163692474695
0.141854055655147	-0.0186866244700552	0.054534040983054	-0.332002613556302	1.5991518614417	2.13801946622893
0.0696060775292394	-0.0706855878908502	-0.44952012888726	-0.801531427125178	0.114889717304192	0.60383699230633
-0.726264838829267	-0.640816886612734	-0.712775972962344	-1.00942585162998	-0.869023650953703	-0.607029976552688
0.34969805201941	0.273356190184239	0.795427220238785	0.41079317418327	0.732752416355814	1.17920607418184
0.311091425394278	0.218810402873356	-0.148230812613163	-0.526278313914248	-0.754528307994093	-0.26270357560687
-0.0173017121508519	-0.117209563132952	-0.173972968336101	-0.631249836445956	-0.385954502800586	0.107622677752105
0.0394188232841404	-0.148542417372767	-0.234848561806727	-0.579457707619653	-0.282262960792004	0.282622583942522
0.368516902092311	0.207411901209238	0.469054365207902	0.578553050465322	0.0349911689967783	0.588761084659415
0.520524991170048	0.412946907334756	-0.029633399535446	0.0531255472764284	0.116995308491119	0.580859649122233
0.653920728601542	0.517357833937751	-0.030843933477784	-0.0106112806894631	0.00908437875014901	0.466526644799217
0.699317278152737	0.533528895136825	0.867511129715485	0.910735875847508	-0.216932865272113	0.296275957326364
0.0389730469354357	-0.0771012758903291	0.561916345138566	0.786887001863809	0.194426062499593	0.752725994414378
0.188200418469457	-0.256384422196073	0.72619270668341	-0.958865598003296	0.345659544437131	0.601588368619973
0.122135906593911	-0.270979017859121	0.563132725863291	-1.14522653737728	0.410791870256361	0.671204366225299
0.4018209804509	0.00430843438365858	-0.0160296573772168	-1.78082839820074	-0.270953224907415	0.029727534838919
0.347142806987909	-0.0777906565514687	1.32912907537275	-0.419548685761491	0.612697961716933	0.907794171277208
-0.405717225092808	-0.853195294781324	1.24332838761343	-0.33688721006607	0.236705879412305	0.430764454875123
0.107613983573536	-0.252033651882316	0.757016121902688	-0.584973153796081	-0.358482124535361	-0.24967227710133
-0.000369079282017284	-0.314644882576439	0.320065285389866	-1.04058233702929	-0.134162715363556	-0.027369223900291
0.244050244545593	-0.068449483105808	0.0763824398056831	-1.34521213164194	-0.945082098989534	-0.793678765104103
0.415069516366485	0.073042744354988	1.23151779835204	-0.176651393543787	-0.0863295701625185	0.0591684254815663
-0.539117334455272	-0.902584588352314	1.25116287395668	0.0238638239272622	0.0875336852692967	0.129819924711471
-0.442535063254373	0.182373436308548	0.62765687858549	1.14765103778434	0.562171642313624	0.120129392391937
-0.25523283620202	0.466274214209482	-0.687351173146055	-0.178851238550345	0.451446618100479	0.0101822094541967
-0.173940605691638	0.584027433549102	-0.81777991863756	-0.278839635160471	0.624940583973125	0.189015968607418
0.0961533702971928	0.787555127862911	1.08051202276731	1.62247933025375	1.24917147425795	0.815234341260872
-0.508045328574675	0.0269105514855184	0.00307279178332994	0.494091084634802	0.590939168060247	0.114700150978652
-0.311002226272675	0.315508649226244	-3.9920222989128	-3.53612392925999	1.7914653877668	1.57004255367486
0.98817765932249	1.53569904134646	-5.53153695828948	-5.03714779785323	-0.397569455862676	-0.721681458271035
-1.58858795817292	-0.949420237254781	-0.688778518338327	-0.255406143876374	1.28136688388164	1.00893835593558
-0.105785731876549	0.402865885991302	-0.661232844991978	-0.138395992767322	2.1923359994341	1.86189101070764
-1.15730724561695	-0.798347755308274	-1.89551552876878	-1.36417887216915	0.923516234752407	0.470211433839838
-0.915159236963308	-0.452776651920485	-4.72476062596132	-4.18645902788673	-0.231710731634349	-0.675566352530154
-1.22474399055384	-0.653610045884316	-1.06805180182771	-0.616678139293178	1.25591501562252	1.01789590584545
0.63307023255274	1.23488310435472	-0.66048458238766	-0.195878420546446	1.65150380879038	1.39095667798803
-0.3946881962093	0.22697192381198	-2.12825289432558	-1.5951109887465	0.132905797302332	-0.247814705683146
-0.432118459914698	0.136765994453946	-2.05746398210344	-1.56703693323831	1.16263464415876	0.884115133118549
-0.39833553139607	0.114207092132265	-1.26264381421982	-0.71032450305709	1.11720754887417	0.619625520425888
-0.963924253562273	-0.436163887571108	1.77367095001842	2.29197710680053	1.24673562066221	0.893289391943089
-0.644618058643167	-0.102801942103362	-1.71597999486852	-1.19200233773477	0.568151237718846	0.127816946686691
-0.183371883445196	0.354989126093256	-1.00492113512624	-0.565744510523043	1.86713172531643	1.62773463821144
-0.52110213171766	0.128538710294383	-1.1452699897263	-0.675035578291092	-0.260370630375496	-0.634494956664771
0.720186054794676	1.24507834951575	-1.48149079204139	-0.967277705766245	0.710547926658088	0.389823207311261
0.298138209733117	0.85032763718852	-1.07597261187015	-0.592392854844243	0.243646083073169	-0.112739662323679
-0.720459756473457	-0.138933052719215	0.782410061369168	1.26598864793046	3.28111469965233	3.02533153895991
0.189688144308601	0.659377121552014	-4.05390761703732	-3.55269570943484	2.06821084557133	1.73886464027415
-1.0567150929292	-0.435245488235098	1.04050809525774	1.45677392000889	1.81024000404374	1.59464553985571
-0.407443753273244	0.172246774360613	-1.05412977030547	-0.581357599233537	1.20016122462365	0.894293308946901
-1.75987914863084	-1.31272594797936	-0.957039724054861	-0.479192500210964	0.165587133760122	-0.185666712804445
0.880995828046415	1.51814965299719	-0.717106285639847	-0.293539435353857	0.146760706034001	0.00635534060873849
-1.03796263169986	-0.468829267243183	-1.76383641554487	-1.30996712527729	1.44799061687243	1.14030192782414
-1.71944570113643	-1.25040570963318	-2.46134619704045	-1.90138697579493	0.975519733484899	0.513003818849836
-0.745259641810888	-0.266225970813251	-2.23597204058821	-1.70173947883028	-0.894879908921019	-1.27606945702588
-0.465670396924139	0.0585415317420699	-1.29291912810347	-0.804245962998933	0.613617521735906	0.322614452814447
0.362868710884592	0.941004174557407	-0.760735433152412	-0.258976587061381	1.74328357540652	1.43277439219884
-1.73021379050569	-1.16897926075934	-0.374802445110555	0.161464971171886	0.439054848187177	-0.0109723660946659
-0.690845843680185	-0.257737432592841	-0.549678545928892	-0.0418751518798318	1.4942550984734	1.08532427143084
-0.415884550354061	0.114805867965805	-2.04026378312366	-1.58408626675163	2.41688506139841	2.18255390056883
-0.284309680721819	0.267592301081732	-0.222867499266824	0.261039993967286	0.0436302183733317	-0.331093791160772
0.0496814211715346	0.630450561456679	-2.3283424990021	-1.87260474544327	3.45984249883855	3.2306463570789
-1.4350873040484	-0.82178828068722	-3.1858026592656	-2.72041455202307	-0.347691875835172	-0.625115555074488
0.573687956653324	1.12466203975458	-2.29345281773785	-1.77610490698259	1.71755768624386	1.27960060850256
-0.00629989114521363	0.541646330523801	0.605837482889776	1.08519506442145	0.112550099932277	-0.150549701029204
-0.507145926481127	0.0732704517862094	0.902899753604762	1.39470948568646	1.47541578341681	1.13304937042478
0.385575605312287	0.844972909960809	0.0813932796515229	0.591428000690959	1.64540964495917	1.29035975100946
-1.62677487359256	-1.11023356316707	-2.83267935042334	-2.28853830331256	0.371292961310231	-0.0725955084138028
0.2913472566281	0.905748605901543	-1.64428245242419	-1.15814558054782	0.89319606800459	0.608040005650378
0.343043897417243	0.930455287080901	-1.23946828912795	-0.716896874618839	0.556328370691498	0.223651646246738
-0.52511669478979	0.103190042662484	-2.49645886829549	-2.01422023816246	0.84677006397598	0.554542592103505
-1.21050782401205	-0.692437419865728	-5.8924162308831	-5.3762586306027	-0.0895402783976878	-0.468798238284126
0.680828216899163	1.18263093467641	0.0779134227687667	0.608739071658505	2.17969719106014	1.77691463217438
0.718160638818687	1.40429400147016	-0.274931728099973	0.168688835707811	1.00928411015273	0.776472310707992
-0.666586281029215	-0.161209729143017	0.610137085427245	1.12159257649387	1.9515582065856	1.56167754645332
-0.3446931041963	0.175848462012732	-0.0938348959268539	0.431830862685117	0.351062136155066	-0.0128353289069034
-0.0918413017043313	0.462094210121914	-5.60007122775519	-5.10096323079398	0.329414340692622	0.0083732662384286
-1.15612633292168	-0.641357379505556	-6.24341583263429	-5.72519326391913	-1.24323125883927	-1.61043301855934
-0.425922145021206	0.126154119299633	-0.796106353740787	-0.337811006373604	1.12125106382747	0.80407373257725
-0.398120015756083	0.175864835000699	-2.08852017647127	-1.57326599552053	1.23248830276346	0.881613231894063
0.225270919939824	0.720610300569543	-1.93863051629255	-1.44615956678303	-0.305372690019904	-0.619998499648613
-0.993614626106845	-0.451148943539535	-1.57481860062173	-1.09542320217351	1.83239523313744	1.50730528213103
-0.904552432242312	-0.340262978056935	-1.75265607066649	-1.33887679713819	0.864933461106952	0.664451429393723
0.603263481783821	1.22236009474806	-1.86690192511402	-1.40544472138067	0.193780289564596	-0.123451064644781
-0.470693234419352	-0.00263507944267627	-1.22273797108552	-0.68323316997754	1.10181942938076	0.646291876142733
1.11589438444235	1.57132126844234	0.27634843908394	0.795900027054104	0.543831492145736	0.200334857028361
-1.60157641489291	-1.08190595530578	-3.77287529709253	-3.22544714075435	-0.491179010804807	-0.920873916884237
-0.160509614902059	0.342778578022037	-0.744802843555063	-0.260719458624658	1.22320859259257	0.919898978454219
0.389772208417785	1.02349256165269	-1.16142247357618	-0.638400676392106	1.28384057306317	0.951173197401672
-1.1085656901037	-0.596141935062231	-6.18166945250666	-5.67522480114194	-1.28898186298515	-1.67160564630188
-0.251649805708334	0.266450727708081	0.0137917097174613	0.494101476283928	3.8460751432478	3.55294415083108
-1.26861557876899	-0.60898379486074	-2.27685736756396	-1.78816994719238	2.400161566051	2.09211374503553
-0.674456937683302	-0.109717372734022	1.2863501045703	1.78867912318818	2.10582290231761	1.75425674132729
-0.29353847249582	0.263728517789379	0.599279564028867	1.06476455486971	1.01396496544607	0.672315146343129
0.504127503883739	1.07392582335039	-3.36473232908187	-2.84543857418295	-0.247340580699227	-0.536919206040421
0.398572966083431	0.977890166181144	-0.690962586244115	-0.2296374640578	1.72960114295192	1.42166112088664
-1.26200888822164	-0.710079562151454	-6.74116606270204	-6.24518021626815	-1.66124786190033	-2.01097378779574
0.325450789050698	0.883824074601588	-0.191615842237251	0.298187724000997	0.453884675353107	0.182660258010635
-0.521836272812144	0.0691400619330461	0.767110300592397	1.2119323537754	1.68368831495283	1.42258517587096
-0.400069871152918	0.0763807782425488	-1.62450615031944	-1.14124795630816	0.911289289722655	0.636378285011323
-0.385056667082471	0.283898771515411	-1.06369349015353	-0.637954483779104	1.0551787566874	0.803480448689387
-1.18420547312797	-0.540884536185751	-3.19739782413115	-2.7206998533306	0.794195961659109	0.469656509761146
0.249432031644488	0.804241618906847	-1.29482381212602	-0.773333247790573	1.67264135104293	1.2856119350388
-0.557355074904753	-0.0147989515398728	-5.48940424897042	-4.96827821023046	0.079490094113652	-0.339972785361493
0.131761007279564	0.796587488904022	-0.546709705389697	-0.17020698906542	1.02531161567581	0.900371252122898
0.0992266313388988	0.565287318743259	-1.17727861672212	-0.663559495000614	1.17846502043689	0.831602185887616
-0.565429729275699	-0.0654517736672807	-5.49798149824389	-4.97431758158361	0.00230505620547793	-0.365854014914644
0.0515566549905731	0.587023808226468	0.119921481980968	0.586145659759266	0.923028554060474	0.644938314639444
0.202128261113858	0.797476215388799	-2.17304181459845	-1.65875748657168	0.736576973413886	0.390898359038649
